"t"	"glc"	"gln"	"cys2o"	"xct"	"ros[t]"	"ca[t]"	"gsh[t]"	"gssg[t]"	"nadph[t]"	"cys2[t]"	"cys[t]"	"pptaseRed[t]"	"rtkPhos[t]"	"glu[t]"	"ros'[t]"	"ca'[t]"	"gsh'[t]"	"gssg'[t]"	"nadph'[t]"	"cys2'[t]"	"cys'[t]"	"pptaseRed'[t]"	"rtkPhos'[t]"	"glu'[t]"
291	12	2000	200	3	0.8013699866762554	0.9013700112487456	112.02624371394441	1475.690212686545	0.05226929985111214	109.39659878170681	867.907401298322	0.05829743613516059	0.014641838729592061	1906.0281199527506	-1.995118311277243e-8	-2.062486090633855e-8	4.992795402360545e-6	0.0004053513311038058	-9.932910066335451e-9	0.000021162211493621995	2.303989192033718e-6	1.6947579697769052e-9	-3.806224560704601e-10	-1.8304788175649083e-6
292	12	2000	200	3	0.8013699668153327	0.9013699905048063	112.02624865067422	1475.69061262845	0.05226929007398216	109.3966196631206	867.907403707411	0.0582974378165584	0.014641838346172272	1906.0281182239958	-1.9784474460765753e-8	-2.08912982399902e-8	4.881903058490026e-6	0.00039458383173311034	-9.621083844851001e-9	0.0000206033523587609	2.5215862443380007e-6	1.6688339612371842e-9	-3.8677556807729027e-10	-1.6236742464727204e-6
293	12	2000	200	3	0.8013699470796819	0.901369969409588	112.02625348022825	1475.6910019569136	0.05226928060947654	109.3966399938841	867.9074063562895	0.058297439474421155	0.01464183795492403	1906.0281167121143	-1.9700639496768743e-8	-2.1327418821377217e-8	4.7784438613135034e-6	0.00038412444784400945	-9.307661346268737e-9	0.00002006091088120727	2.7835682132791568e-6	1.6476878734679946e-9	-3.962793639619025e-10	-1.3967327116124155e-6
294	12	2000	200	3	0.8013699275373398	0.9013699481331454	112.02625820136613	1475.691381000626	0.05226927143776099	109.39665979008429	867.9074091712442	0.05829744110560857	0.01464183755927907	1906.0281153698095	-1.916713813038556e-8	-2.0734210624746656e-8	4.651861386228876e-6	0.0003740410373296725	-9.068301827849592e-9	0.000019533512726254866	2.6747095219515374e-6	1.6033783695877992e-9	-3.8520068136518705e-10	-1.3864588344421367e-6
295	12	2000	200	3	0.8013699088022005	0.9013699280753932	112.02626278186564	1475.6917501263447	0.052269262461223424	109.39667906502308	867.9074116630619	0.058297442678345676	0.014641837187194553	1906.0281139147307	-1.8319355729071037e-8	-1.941457655064789e-8	4.510674027326597e-6	0.0003642465987354429	-8.884272742227497e-9	0.000019018458326337437	2.3229635589762184e-6	1.543020791896224e-9	-3.5963772595134e-10	-1.515656648080783e-6
296	12	2000	200	3	0.801369890866198	0.9013699092374271	112.02626722578702	1475.6921095662217	0.05226925367021667	109.39669783118786	867.9074138452465	0.058297444193500025	0.014641836838664879	1906.0281123545803	-1.7568864346565036e-8	-1.829463824189743e-8	4.378705165254786e-6	0.0003546693543536936	-8.697240195924364e-9	0.000018515964697034724	2.0554431004017417e-6	1.488212829770405e-9	-3.3809099233060814e-10	-1.596601816576229e-6
297	12	2000	200	3	0.8013698736320415	0.9013698914195514	112.0262715423488	1475.6924595374514	0.052269245067744184	109.3967161011394	867.9074158020234	0.05829744565662121	0.014641836509673828	1906.0281107376113	-1.6915663982867554e-8	-1.7374395698495275e-8	4.2559548000134415e-6	0.00034530930418442463	-8.507204188940193e-9	0.00001802603183834673	1.8721481462281062e-6	1.4389544832103421e-9	-3.205604805029913e-10	-1.6292943399284749e-6
298	12	2000	200	3	0.8013698570024397	0.9013698744220704	112.02627574076945	1475.692800257228	0.052269236656809444	109.39673388743846	867.907417617618	0.05829744707325886	0.014641836196205177	1906.028109112076	-1.6359754637978595e-8	-1.665384892044143e-8	4.1424229316025655e-6	0.0003361664482276361	-8.314164721274988e-9	0.00001754865975027345	1.7730786964553124e-6	1.395245752216035e-9	-3.070461904684897e-10	-1.6137342181375202e-6
299	12	2000	200	3	0.8013698408801018	0.9013698580452882	112.0262798302675	1475.6931319427458	0.0522692284404159	109.39675120264583	867.9074193762559	0.058297448448962584	0.014641835894242705	1906.028107526227	-1.5901136311898153e-8	-1.6132997907735896e-8	4.038109560022158e-6	0.0003272407864833278	-8.118121792928747e-9	0.00001708384843281489	1.7582347510833607e-6	1.357086636787484e-9	-2.9754812222710307e-10	-1.5499214512033652e-6
300	12	2000	200	3	0.8013698251677367	0.9013698420895093	112.02628382006141	1475.6934548111992	0.05226922042156701	109.39676805932226	867.9074211621627	0.05829744978928201	0.01464183559977019	1906.0281060283173	-1.553980900462623e-8	-1.5811842660378665e-8	3.943014685272217e-6	0.00031853231895149993	-7.919075403901467e-9	0.00001663159788597105	1.8276163101122507e-6	1.3244771369246891e-9	-2.920662757788316e-10	-1.43785603912601e-6
301	12	2000	200	3	0.8013698097680535	0.9013698263550377	112.02628771936969	1475.693769079782	0.052269212603266245	109.39678447002852	867.9074230595637	0.05829745109976673	0.014641835308771414	1906.0281046665991	-1.5275772716162834e-8	-1.5690383178369743e-8	3.857138307352744e-6	0.00031004104563215235	-7.71702555419315e-9	0.000016191908109741926	1.9812233735419827e-6	1.2974172526276503e-9	-2.906006511236753e-10	-1.2775379819054546e-6
302	12	2000	200	3	0.801369794583761	0.9013698106421777	112.02629153741086	1475.6940749656885	0.05226920498851705	109.39680044732539	867.9074251526846	0.05829745238596638	0.014641835017230148	1906.0281034893255	-1.5109027446507957e-8	-1.576861946170913e-8	3.7804804262637394e-6	0.0003017669665252852	-7.511972243803798e-9	0.00001576477910412752	2.2190559413725567e-6	1.2759069838963675e-9	-2.9315124826163404e-10	-1.0689672795416984e-6
303	12	2000	200	3	0.8013697796034115	0.9013697949287668	112.02629527350966	1475.6943727395285	0.05226919758265802	109.39681600462247	867.9074274163021	0.05829745364885327	0.014641834724841306	1906.0281024781716	-1.4781418663832325e-8	-1.551177161208034e-8	3.6836242552318365e-6	0.00029386207363907963	-7.297881391019096e-9	0.000015352399327674953	2.2153088516556524e-6	1.246176949941446e-9	-2.885533367526824e-10	-1.010150801962212e-6
304	12	2000	200	3	0.8013697650361129	0.9013697796541574	112.02629890360936	1475.6946627567802	0.05226919039103923	109.39683115530359	867.9074295642104	0.0582974548776141	0.01464183444086098	1906.0281014571449	-1.4353957621327835e-8	-1.5036908853817242e-8	3.5770510794868632e-6	0.0002861997709968449	-7.086546770013808e-9	0.000014950431077561528	2.0819937143944416e-6	1.2114376830971651e-9	-2.794001131647101e-10	-1.031111894828772e-6
305	12	2000	200	3	0.8013697508939379	0.9013697648560253	112.0263024285637	1475.6949451937526	0.05226918340718334	109.39684590842097	867.9074315832615	0.05829745607191458	0.014641834166055483	1906.0281004175285	-1.3931171651055726e-8	-1.4558817458586172e-8	3.473333527109522e-6	0.0002787015148482717	-6.882355576268215e-9	0.000014557271885940514	1.9575946413262636e-6	1.177256247269734e-9	-2.702036822968958e-10	-1.0473307214128662e-6
306	12	2000	200	3	0.8013697371722113	0.9013697505375987	112.02630585122829	1475.695220214492	0.05226917662394693	109.39686027278371	867.9074334823716	0.05829745723231254	0.014641833900468018	1906.0280993640642	-1.3513060753015992e-8	-1.407749742638713e-8	3.3724715980998127e-6	0.00027136730519336006	-6.685307809782317e-9	0.000014172921752811913	1.8421116324511193e-6	1.1436326424591524e-9	-2.609640441492396e-10	-1.058807281714494e-6
307	12	2000	200	3	0.801369723866258	0.9013697367021066	112.02630917445876	1475.6954879830453	0.052269170034186574	109.39687425720084	867.9074352704569	0.05829745835936581	0.014641833644141797	1906.0280983014948	-1.3099624927208638e-8	-1.3592948757220116e-8	3.274465292457736e-6	0.00026419714203211006	-6.495403470556114e-9	0.000013797380678175726	1.7355446877690076e-6	1.1105668686654203e-9	-2.516811987217415e-10	-1.065541575733656e-6
308	12	2000	200	3	0.8013697109714031	0.9013697233527774	112.02631240111074	1475.6957486634583	0.05226916363075885	109.39688787048142	867.907436956433	0.05829745945363222	0.014641833397120024	1906.028097234562	-1.269086417363366e-8	-1.3105171451085132e-8	3.179314610183291e-6	0.00025719102536452156	-6.312642558589606e-9	0.000013430648662031954	1.6378938072799288e-6	1.0780589258885377e-9	-2.4235514601440153e-10	-1.0675336034703519e-6
309	12	2000	200	3	0.8013696984829713	0.9013697104928399	112.02631553403985	1475.696002419778	0.052269157406520314	109.39690112143451	867.9074385492164	0.05829746051566961	0.014641833159445906	1906.0280961680082	-1.228677849229106e-8	-1.2614165507982177e-8	3.0870195512764785e-6	0.0002503489551905947	-6.137025073882794e-9	0.000013072725704380594	1.5491589909838832e-6	1.0461088141285046e-9	-2.3298588602721957e-10	-1.064783364924582e-6
310	12	2000	200	3	0.8013696863962877	0.9013696981255226	112.02631857610172	1475.696249416051	0.05226915135432756	109.39691401886918	867.9074400577231	0.058297461546035795	0.014641832931162654	1906.0280951065758	-1.188736788318084e-8	-1.2119930927911249e-8	2.9975801157372984e-6	0.00024367093151032938	-5.9685510164356755e-9	0.000012723611805221646	1.4693402388808706e-6	1.014716533385321e-9	-2.2357341876019576e-10	-1.0572908600963459e-6
311	12	2000	200	3	0.8013696747066772	0.9013696862540542	112.02632153015196	1475.6964898163233	0.05226914546703714	109.39692657159448	867.9074414908689	0.058297462545288614	0.014641832712313473	1906.0280940550072	-1.1492632346302994e-8	-1.1622467710872353e-8	2.9109963035657507e-6	0.00023715695432372568	-5.807220386248253e-9	0.000012383306964555111	1.3984375509708908e-6	9.838820836589872e-10	-2.1411774421333e-10	-1.0450560889856439e-6
312	12	2000	200	3	0.8013696633571711	0.9013696747708286	112.0263244049147	1475.696723852296	0.052269139732025446	109.39693879229739	867.9074428875457	0.05829746351665629	0.014641832500699784	1906.0280930340246	-1.1231431194540912e-8	-1.139584325691663e-8	2.8415137421310816e-6	0.00023097128490903474	-5.66601625371516e-9	0.000012061184831896042	1.408205589828233e-6	9.601694172616501e-10	-2.1015521939866307e-10	-9.900500915484904e-7
313	12	2000	200	3	0.8013696522435714	0.901369663463326	112.02632721332829	1475.6969518044177	0.052269134134347674	109.39695069624825	867.907444303075	0.05829746446569669	0.01464183229203645	1906.0280920719806	-1.0994261114578949e-8	-1.1215259488407519e-8	2.7751985206324345e-6	0.0002249535396887323	-5.529481292378866e-9	0.000011747732611227239	1.419752752188603e-6	9.37862335765287e-10	-2.0708528333525566e-10	-9.360397035704829e-7
314	12	2000	200	3	0.8013696413716631	0.9013696523481147	112.02632995508196	1475.6971738005368	0.052269128672778865	109.3969622897941	867.9074457208508	0.05829746539228286	0.014641832086701547	1906.0280911579414	-1.0748048317759656e-8	-1.1011260492144155e-8	2.7081939317527966e-6	0.00021905927939631212	-5.393798323696527e-9	0.000011440374855431222	1.4126987658911245e-6	9.15260949351776e-10	-2.0349835877756603e-10	-8.940404707036382e-7
315	12	2000	200	3	0.801369630750489	0.9013696414486101	112.02633262948636	1475.6973899641382	0.05226912334646703	109.39697357902945	867.9074471222721	0.05829746629612049	0.014641831885212063	1906.0280902798959	-1.0492792804083033e-8	-1.078384626812654e-8	2.6404999754921693e-6	0.00021328850403177423	-5.258967347668143e-9	0.000011139111564507991	1.3870436309357979e-6	8.923652580211169e-10	-1.993944457255942e-10	-8.640523929479565e-7
316	12	2000	200	3	0.8013696203890917	0.9013696307882273	112.02633523585212	1475.6976004187065	0.052269118154560174	109.39698457004873	867.9074484887376	0.05829746717691527	0.014641831688084984	1906.0280894258328	-1.0228494573549083e-8	-1.0533016816354674e-8	2.5721166518505522e-6	0.00020764121359511856	-5.124988364293714e-9	0.000010843942738457548	1.3427873473226224e-6	8.691752617733098e-10	-1.9477354417934017e-10	-8.460754703034379e-7
317	12	2000	200	3	0.801369610296514	0.9013696203903815	112.02633777348987	1475.697805287727	0.052269113096206306	109.39699526894641	867.9074498016464	0.05829746803437291	0.014641831495837303	1906.0280885837412	-9.955153626157803e-9	-1.0258772136828555e-8	2.503043960827945e-6	0.00020211740808634518	-4.99186137357324e-9	0.000010554868377279891	1.2799299150515987e-6	8.456909606083548e-10	-1.8963565413880392e-10	-8.401097027700823e-7
318	12	2000	200	3	0.8013696004817987	0.901369610278488	112.02634024171026	1475.6980046946844	0.05226910817055343	109.39700568181696	867.9074510423972	0.058297468868199094	0.014641831308986006	1906.0280877416099	-9.672769961909197e-9	-9.961112229548187e-9	2.4332819024243485e-6	0.00019671708750545406	-4.859586375506722e-9	0.000010271888480975021	1.1984713341227266e-6	8.219123545262517e-10	-1.839807756039855e-10	-8.461550903478896e-7
319	12	2000	200	3	0.8013695909539883	0.9013696004759622	112.0263426398239	1475.6981987630636	0.05226910337674955	109.39701581475487	867.9074521923886	0.05829746967809952	0.014641831128048082	1906.0280868874272	-9.381343580803262e-9	-9.640037094513565e-9	2.362830476639762e-6	0.00019144025185244523	-4.728163370094158e-9	9.995003049542937e-6	1.0984116045360062e-6	7.978394435270005e-10	-1.7780890857488483e-10	-8.642116330368599e-7
320	12	2000	200	3	0.8013695817221258	0.9013695910062189	112.02634496714141	1475.6983876163497	0.05226909871394269	109.39702567385456	867.90745323302	0.05829747046377988	0.014641830953540519	1906.0280860091827	-9.080874482839998e-9	-9.295546731724691e-9	2.2916896834741855e-6	0.00018628690112731865	-4.59759235733555e-9	9.72421208298364e-6	9.797507262914373e-7	7.734722276106016e-10	-1.71120053051502e-10	-8.942793308369933e-7
321	12	2000	200	3	0.8013695727672531	0.901369581851118	112.02634722834078	1475.6985714723087	0.0522690941777461	109.39703527125994	867.9074542014032	0.05829747122687785	0.014641830785018501	1906.0280851278383	-8.834848678309634e-9	-9.0237214942872e-9	2.231824894171886e-6	0.0001814573287946065	-4.475814187678405e-9	9.472459526606117e-6	9.659319713211777e-7	7.5313357944709e-10	-1.6612435299086549e-10	-8.632963753454137e-7
322	12	2000	200	3	0.8013695640489705	0.9013695729526	112.02634943132229	1475.6987505622803	0.05226908976138617	109.39704462038789	867.9074551647964	0.058297471970260195	0.014641830621172601	1906.0280842822121	-8.603351403040493e-9	-8.776269944469587e-9	2.1743848900823256e-6	0.00017673788514580873	-4.3573576310009075e-9	9.226580385687343e-6	9.606131947443422e-7	7.337309955067421e-10	-1.6162393616513209e-10	-8.282618688023893e-7
323	12	2000	200	3	0.8013695555572801	0.9013695642926671	112.02635157760413	1475.69892497862	0.052269085462126934	109.3970537259887	867.9074561221472	0.05829747269453962	0.01464183046165765	1906.028083470703	-8.38166445419833e-9	-8.546551505688387e-9	2.1184256001689437e-6	0.00017211006453997016	-4.241612779007083e-9	8.985405232874454e-6	9.53847249129095e-7	7.149277447123214e-10	-1.574624577297462e-10	-7.950622562411992e-7
324	12	2000	200	3	0.8013695472823715	0.901369555853586	112.02635366866706	1475.6990948129505	0.052269081277256706	109.39706259276636	867.9074570720086	0.058297473400315464	0.014641830306134706	1906.028082691476	-8.169787831783148e-9	-8.334566177943603e-9	2.063947024431741e-6	0.0001675738669770908	-4.128579631696932e-9	8.74893406816745e-6	9.456341344754366e-7	6.967238270638277e-10	-1.5363991768470782e-10	-7.636975376618435e-7
325	12	2000	200	3	0.8013695392144343	0.9013695476176237	112.02635570599176	1475.699260156895	0.05226907720406377	109.39707122542484	867.9074580129331	0.05829747408818706	0.014641830154264833	1906.0280819426962	-7.967721535794948e-9	-8.140313961235237e-9	2.0109491628707168e-6	0.0001631292924571706	-4.018258189070453e-9	8.517166891566327e-6	9.359738507833662e-7	6.79119242561261e-10	-1.5015631603001698e-10	-7.341677130643223e-7
326	12	2000	200	3	0.8013695313436583	0.901369539567047	112.02635769105895	1475.6994211020765	0.05226907323983643	109.39707962866814	867.9074589434738	0.05829747475875373	0.014641830005709094	1906.028081222529	-7.775465566233731e-9	-7.963794855563287e-9	1.9594320154858717e-6	0.0001587763409802096	-3.910648451127648e-9	8.29010370307109e-6	9.248663980528844e-7	6.621139912046216e-10	-1.4701165276567362e-10	-7.064727824486354e-7
327	12	2000	200	3	0.8013695236602331	0.9013695316841229	112.02635962534936	1475.699577740118	0.052269069381862966	109.39708780720024	867.9074598621835	0.05829747541261481	0.014641829860128549	1906.028080529139	-7.593019923099494e-9	-7.805008860927752e-9	1.9093955822772052e-6	0.0001545150125462078	-3.805750417868515e-9	8.067744502681736e-6	9.123117762839912e-7	6.457080729939091e-10	-1.442059278916778e-10	-6.80612745814783e-7
328	12	2000	200	3	0.8013695161543484	0.9013695239511182	112.02636151034369	1475.6997301626425	0.052269065627431686	109.39709576572514	867.907460767615	0.05829747605036965	0.01464182971718426	1906.0280798606918	-7.420384606392236e-9	-7.663955977328633e-9	1.8608398632447179e-6	0.00015034530715516523	-3.7035640892930553e-9	7.850089290398266e-6	8.983099854766862e-7	6.299014879291237e-10	-1.417391414080295e-10	-6.565876031627649e-7
329	12	2000	200	3	0.8013695088162487	0.9013695163504267	112.02636334751882	1475.6998784615146	0.05226906197382556	109.3971035089588	867.9074616582776	0.05829747667261506	0.01464182957653995	1906.0280792153255	-7.254743415386977e-9	-7.534134216757733e-9	1.8135683972268762e-6	0.00014627959469835482	-3.6043623801112525e-9	7.63775232708216e-6	8.806322188351271e-7	6.145658819995119e-10	-1.3947478533094398e-10	-6.357582854555718e-7
