"i"	"xct"	"nStableState"	"rosmax"	"rosmd"	"rosmin"	"camax"	"camd"	"camin"	"nadphmax"	"nadphmd"	"nadphmin"	"gshmax"	"gshmd"	"gshmin"	"gssgmax"	"gssgmd"	"gssgmin"	"cysmax"	"cysmd"	"cysmin"	"cys2max"	"cys2md"	"cys2min"	"glumax"	"glumd"	"glumin"	"pptaseRedmax"	"pptaseRedmd"	"pptaseRedmin"	"tkPhosmax"	"tkPhosmd"	"tkPhosmin"	"glc"	"gln"	"cys2o"	"switchNadphRed"	"kGshPro"	"kGshRed"	"foldRos"	"foldkCaInRos"
249	3	1	0.000948423213739503	0.000948423213739503	0.000948423213739503	0.10052163276755673	0.10052163276755673	0.10052163276755673	0.36121526353900735	0.36121526353900735	0.36121526353900735	2697.437131974269	2697.437131974269	2697.437131974269	182.99998369218548	182.99998369218548	182.99998369218548	867.9074943067577	867.9074943067577	867.9074943067577	15.830128855082796	15.830128855082796	15.830128855082796	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999648410761106	0.09999648410761106	0.09999648410761106	0.009091199669815687	0.009091199669815687	0.009091199669815687	100	2000	200	0.7	0.00005	1.7	0.8500000000000001	0.55
250	3	1	0.001024078482532739	0.001024078482532739	0.001024078482532739	0.100563243165393	0.100563243165393	0.100563243165393	0.3573225940718525	0.3573225940718525	0.3573225940718525	2671.702425473489	2671.702425473489	2671.702425473489	195.86733694257578	195.86733694257578	195.86733694257578	867.9074943067577	867.9074943067577	867.9074943067577	16.00258215156512	16.00258215156512	16.00258215156512	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.0999961670909875	0.0999961670909875	0.0999961670909875	0.009091225871287063	0.009091225871287063	0.009091225871287063	100	2000	200	0.7	0.00005	1.7	0.9	0.55
251	3	1	0.0011030546866751133	0.0011030546866751133	0.0011030546866751133	0.10060668007767132	0.10060668007767132	0.10060668007767132	0.35342964165792623	0.35342964165792623	0.35342964165792623	2645.398903138899	2645.398903138899	2645.398903138899	209.0190981098704	209.0190981098704	209.0190981098704	867.9074943067577	867.9074943067577	867.9074943067577	16.178847194088874	16.178847194088874	16.178847194088874	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.0999958304636284	0.0999958304636284	0.0999958304636284	0.009091253693753997	0.009091253693753997	0.009091253693753997	100	2000	200	0.7	0.00005	1.7	0.9500000000000001	0.55
252	3	1	0.0011856212086129275	0.0011856212086129275	0.0011856212086129275	0.10065209166473711	0.10065209166473711	0.10065209166473711	0.34953622299260956	0.34953622299260956	0.34953622299260956	2618.5062153522285	2618.5062153522285	2618.5062153522285	222.46544200320574	222.46544200320574	222.46544200320574	867.9074943067577	867.9074943067577	867.9074943067577	16.359060349422148	16.359060349422148	16.359060349422148	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999547235167555	0.09999547235167555	0.09999547235167555	0.009091283292123317	0.009091283292123317	0.009091283292123317	100	2000	200	0.7	0.00005	1.7	1.	0.55
253	3	1	0	0	0	0.1	0.1	0.1	0.42744068569973614	0.42744068569973614	0.42744068569973614	3063.4370993586404	3063.4370993586404	3063.4370993586404	0	0	0	867.9074943067577	867.9074943067577	867.9074943067577	13.377491562097003	13.377491562097003	13.377491562097003	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.10000000000000002	0.10000000000000002	0.10000000000000002	0.00909090909090909	0.00909090909090909	0.00909090909090909	100	2000	200	0.7	0.00005	1.7	0.	0.6000000000000001
254	3	1	0.000043561906008947314	0.000043561906008947314	0.000043561906008947314	0.10002613714360536	0.10002613714360536	0.10002613714360536	0.4235402201219455	0.4235402201219455	0.4235402201219455	3045.0529222006116	3045.0529222006116	3045.0529222006116	9.192088579014362	9.192088579014362	9.192088579014362	867.9074943067577	867.9074943067577	867.9074943067577	13.50068752525753	13.50068752525753	13.50068752525753	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999985694224436	0.09999985694224436	0.09999985694224436	0.00909092091387948	0.00909092091387948	0.00909092091387948	100	2000	200	0.7	0.00005	1.7	0.05	0.6000000000000001
255	3	1	0.00008822894098839705	0.00008822894098839705	0.00008822894098839705	0.10005293736459304	0.10005293736459304	0.10005293736459304	0.4196402740729088	0.4196402740729088	0.4196402740729088	3026.329508129893	3026.329508129893	3026.329508129893	18.553795614373627	18.553795614373627	18.553795614373627	867.9074943067577	867.9074943067577	867.9074943067577	13.626156781252385	13.626156781252385	13.626156781252385	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999970846306218	0.09999970846306218	0.09999970846306218	0.009090933184934752	0.009090933184934752	0.009090933184934752	100	2000	200	0.7	0.00005	1.7	0.1	0.6000000000000001
256	3	1	0.00013406441941584142	0.00013406441941584142	0.00013406441941584142	0.1000804386516495	0.1000804386516495	0.1000804386516495	0.4157408376029802	0.4157408376029802	0.4157408376029802	3007.257331365626	3007.257331365626	3007.257331365626	28.089883996507048	28.089883996507048	28.089883996507048	867.9074943067577	867.9074943067577	867.9074943067577	13.75396316420032	13.75396316420032	13.75396316420032	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999955419903594	0.09999955419903594	0.09999955419903594	0.00909094593411329	0.00909094593411329	0.00909094593411329	100	2000	200	0.7	0.00005	1.7	0.15000000000000002	0.6000000000000001
257	3	1	0.0001811364630454726	0.0001811364630454726	0.0001811364630454726	0.10010868187782729	0.10010868187782729	0.10010868187782729	0.4118418970998029	0.4118418970998029	0.4118418970998029	2987.8264876682993	2987.8264876682993	2987.8264876682993	37.80530584517038	37.80530584517038	37.80530584517038	867.9074943067577	867.9074943067577	867.9074943067577	13.884173044345452	13.884173044345452	13.884173044345452	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.0999993937554083	0.0999993937554083	0.0999993937554083	0.009090959194044046	0.009090959194044046	0.009090959194044046	100	2000	200	0.7	0.00005	1.7	0.2	0.6000000000000001
258	3	1	0.0002295184593007282	0.0002295184593007282	0.0002295184593007282	0.10013771107558044	0.10013771107558044	0.10013771107558044	0.4079434348127385	0.4079434348127385	0.4079434348127385	2968.0266729606406	2968.0266729606406	2968.0266729606406	47.70521319899987	47.70521319899987	47.70521319899987	867.9074943067577	867.9074943067577	867.9074943067577	14.016855471322867	14.016855471322867	14.016855471322867	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999922670275667	0.09999922670275667	0.09999922670275667	0.009090973000221459	0.009090973000221459	0.009090973000221459	100	2000	200	0.7	0.00005	1.7	0.25	0.6000000000000001
259	3	1	0.00027928957283832387	0.00027928957283832387	0.00027928957283832387	0.100167573743703	0.100167573743703	0.100167573743703	0.4040454283158588	0.4040454283158588	0.4040454283158588	2947.8471601977867	2947.8471601977867	2947.8471601977867	57.79496958042665	57.79496958042665	57.79496958042665	867.9074943067577	867.9074943067577	867.9074943067577	14.152082329156109	14.152082329156109	14.152082329156109	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999905257324553	0.09999905257324553	0.09999905257324553	0.009090987391315267	0.009090987391315267	0.009090987391315267	100	2000	200	0.7	0.00005	1.7	0.30000000000000004	0.6000000000000001
260	3	1	0.0003305353176241012	0.0003305353176241012	0.0003305353176241012	0.10019832119057447	0.10019832119057447	0.10019832119057447	0.40014784990069197	0.40014784990069197	0.40014784990069197	2927.2767742851793	2927.2767742851793	2927.2767742851793	68.08016253673057	68.08016253673057	68.08016253673057	867.9074943067577	867.9074943067577	867.9074943067577	14.289928504337286	14.289928504337286	14.289928504337286	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999887085639354	0.09999887085639354	0.09999887085639354	0.009091002409520429	0.009091002409520429	0.009091002409520429	100	2000	200	0.7	0.00005	1.7	0.35000000000000003	0.6000000000000001
261	3	1	0.0003833481980476723	0.0003833481980476723	0.0003833481980476723	0.1002300089188286	0.1002300089188286	0.1002300089188286	0.3962506658884746	0.3962506658884746	0.3962506658884746	2906.303864812399	2906.303864812399	2906.303864812399	78.56661727312061	78.56661727312061	78.56661727312061	867.9074943067577	867.9074943067577	867.9074943067577	14.430472068542949	14.430472068542949	14.430472068542949	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999868099428177	0.09999868099428177	0.09999868099428177	0.009091018100953271	0.009091018100953271	0.009091018100953271	100	2000	200	0.7	0.00005	1.7	0.4	0.6000000000000001
262	3	1	0.00043782842901131846	0.00043782842901131846	0.00043782842901131846	0.10026269705740679	0.10026269705740679	0.10026269705740679	0.39235383584995537	0.39235383584995537	0.39235383584995537	2884.916276335468	2884.916276335468	2884.916276335468	89.26041151158604	89.26041151158604	89.26041151158604	867.9074943067577	867.9074943067577	867.9074943067577	14.573794477778208	14.573794477778208	14.573794477778208	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999848237611605	0.09999848237611605	0.09999848237611605	0.009091034516101016	0.009091034516101016	0.009091034516101016	100	2000	200	0.7	0.00005	1.7	0.45	0.6000000000000001
263	3	1	0.0004940847466063649	0.0004940847466063649	0.0004940847466063649	0.10029645084796382	0.10029645084796382	0.10029645084796382	0.38845731171876324	0.38845731171876324	0.38845731171876324	2863.1013158977394	2863.1013158977394	2863.1013158977394	100.1678917304504	100.1678917304504	100.1678917304504	867.9074943067577	867.9074943067577	867.9074943067577	14.71998079002559	14.71998079002559	14.71998079002559	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.0999982743320413	0.0999982743320413	0.0999982743320413	0.009091051710333161	0.009091051710333161	0.009091051710333161	100	2000	200	0.7	0.00005	1.7	0.5	0.6000000000000001
264	3	1	0.0005522353229962708	0.0005522353229962708	0.0005522353229962708	0.10033134119379776	0.10033134119379776	0.10033134119379776	0.38456103678192255	0.38456103678192255	0.38456103678192255	2840.84571742904	2840.84571742904	2840.84571742904	111.29569096480004	111.29569096480004	111.29569096480004	867.9074943067577	867.9074943067577	867.9074943067577	14.869119903813337	14.869119903813337	14.869119903813337	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999805612608652	0.09999805612608652	0.09999805612608652	0.009091069744484747	0.009091069744484747	0.009091069744484747	100	2000	200	0.7	0.00005	1.7	0.55	0.6000000000000001
265	3	1	0.0006124088015335962	0.0006124088015335962	0.0006124088015335962	0.10036744528092016	0.10036744528092016	0.10036744528092016	0.3806649445281853	0.3806649445281853	0.3806649445281853	2818.1356026023363	2818.1356026023363	2818.1356026023363	122.65074837815196	122.65074837815196	122.65074837815196	867.9074943067577	867.9074943067577	867.9074943067577	15.021304820522545	15.021304820522545	15.021304820522545	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999782694809646	0.09999782694809646	0.09999782694809646	0.009091088685523396	0.009091088685523396	0.009091088685523396	100	2000	200	0.7	0.00005	1.7	0.6000000000000001	0.6000000000000001
266	3	1	0.0006747454710402544	0.0006747454710402544	0.0006747454710402544	0.10040484728262415	0.10040484728262415	0.10040484728262415	0.3767689573313386	0.3767689573313386	0.3767689573313386	2794.956437654643	2794.956437654643	2794.956437654643	134.24033085199852	134.24033085199852	134.24033085199852	867.9074943067577	867.9074943067577	867.9074943067577	15.176632933738679	15.176632933738679	15.176632933738679	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999758590447799	0.09999758590447799	0.09999758590447799	0.009091108607314356	0.009091108607314356	0.009091108607314356	100	2000	200	0.7	0.00005	1.7	0.65	0.6000000000000001
267	3	1	0.0007393986016936299	0.0007393986016936299	0.0007393986016936299	0.10044363916101617	0.10044363916101617	0.10044363916101617	0.3728729849414005	0.3728729849414005	0.3728729849414005	2771.2929855913585	2771.2929855913585	2771.2929855913585	146.0720568836408	146.0720568836408	146.0720568836408	867.9074943067577	867.9074943067577	867.9074943067577	15.335206349539677	15.335206349539677	15.335206349539677	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999733200755592	0.09999733200755592	0.09999733200755592	0.009091129591500532	0.009091129591500532	0.009091129591500532	100	2000	200	0.7	0.00005	1.7	0.7000000000000001	0.6000000000000001
268	3	1	0.0008065359692331735	0.0008065359692331735	0.0008065359692331735	0.1004839215815399	0.1004839215815399	0.1004839215815399	0.3689769227514588	0.3689769227514588	0.3689769227514588	2747.1292530870505	2747.1292530870505	2747.1292530870505	158.15392313579483	158.15392313579483	158.15392313579483	867.9074943067577	867.9074943067577	867.9074943067577	15.49713224232414	15.49713224232414	15.49713224232414	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999706416329067	0.09999706416329067	0.09999706416329067	0.009091151728517953	0.009091151728517953	0.009091151728517953	100	2000	200	0.7	0.00005	1.7	0.75	0.6000000000000001
269	3	1	0.0008763415994217396	0.0008763415994217396	0.0008763415994217396	0.10052580495965305	0.10052580495965305	0.10052580495965305	0.36508064980161226	0.36508064980161226	0.36508064980161226	2722.4484312663994	2722.4484312663994	2722.4484312663994	170.49433404612043	170.49433404612043	170.49433404612043	867.9074943067577	867.9074943067577	867.9074943067577	15.66252325164982	15.66252325164982	15.66252325164982	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999678115705961	0.09999678115705961	0.09999678115705961	0.009091175118771375	0.009091175118771375	0.009091175118771375	100	2000	200	0.7	0.00005	1.7	0.8	0.6000000000000001
270	3	1	0.0009490177711055608	0.0009490177711055608	0.0009490177711055608	0.10056941066266334	0.10056941066266334	0.10056941066266334	0.3611840264737472	0.3611840264737472	0.3611840264737472	2697.232829390617	2697.232829390617	2697.232829390617	183.10213498401149	183.10213498401149	183.10213498401149	867.9074943067577	867.9074943067577	867.9074943067577	15.831497926613867	15.831497926613867	15.831497926613867	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999648163713985	0.09999648163713985	0.09999648163713985	0.009091199873999919	0.009091199873999919	0.009091199873999919	100	2000	200	0.7	0.00005	1.7	0.8500000000000001	0.6000000000000001
271	3	1	0.0010247873241295547	0.0010247873241295547	0.0010247873241295547	0.10061487239447774	0.10061487239447774	0.10061487239447774	0.35728689182136597	0.35728689182136597	0.35728689182136597	2671.4638002796646	2671.4638002796646	2671.4638002796646	195.98664953948773	195.98664953948773	195.98664953948773	867.9074943067577	867.9074943067577	867.9074943067577	16.004181225613138	16.004181225613138	16.004181225613138	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999616409545152	0.09999616409545152	0.09999616409545152	0.00909122611886928	0.00909122611886928	0.00909122611886928	100	2000	200	0.7	0.00005	1.7	0.9	0.6000000000000001
272	3	1	0.001103896328188089	0.001103896328188089	0.001103896328188089	0.10066233779691286	0.10066233779691286	0.10066233779691286	0.35338906046686963	0.35338906046686963	0.35338906046686963	2645.1216560591306	2645.1216560591306	2645.1216560591306	209.15772164975476	209.15772164975476	209.15772164975476	867.9074943067577	867.9074943067577	867.9074943067577	16.18070508094081	16.18070508094081	16.18070508094081	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.0999958268450211	0.0999958268450211	0.0999958268450211	0.009091253992835136	0.009091253992835136	0.009091253992835136	100	2000	200	0.7	0.00005	1.7	0.9500000000000001	0.6000000000000001
273	3	1	0.0011866171809594103	0.0011866171809594103	0.0011866171809594103	0.10071197030857565	0.10071197030857565	0.10071197030857565	0.34949031898397986	0.34949031898397986	0.34949031898397986	2618.185572519894	2618.185572519894	2618.185572519894	222.62576341937316	222.62576341937316	222.62576341937316	867.9074943067577	867.9074943067577	867.9074943067577	16.361209039690984	16.361209039690984	16.361209039690984	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999546799349962	0.09999546799349962	0.09999546799349962	0.009091283652332813	0.009091283652332813	0.009091283652332813	100	2000	200	0.7	0.00005	1.7	1.	0.6000000000000001
274	3	1	0	0	0	0.1	0.1	0.1	0.42744068569973614	0.42744068569973614	0.42744068569973614	3063.4370993586404	3063.4370993586404	3063.4370993586404	0	0	0	867.9074943067577	867.9074943067577	867.9074943067577	13.377491562097003	13.377491562097003	13.377491562097003	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.10000000000000002	0.10000000000000002	0.10000000000000002	0.00909090909090909	0.00909090909090909	0.00909090909090909	100	2000	200	0.7	0.00005	1.7	0.	0.65
275	3	1	0.00004356286641298919	0.00004356286641298919	0.00004356286641298919	0.10002831586316845	0.10002831586316845	0.10002831586316845	0.4235401351921018	0.4235401351921018	0.4235401351921018	3045.052518211781	3045.052518211781	3045.052518211781	9.19229057342979	9.19229057342979	9.19229057342979	867.9074943067577	867.9074943067577	867.9074943067577	13.500690232465619	13.500690232465619	13.500690232465619	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999985693907142	0.09999985693907142	0.09999985693907142	0.009090920914141707	0.009090920914141707	0.009090920914141707	100	2000	200	0.7	0.00005	1.7	0.05	0.65
276	3	1	0.00008823293056671755	0.00008823293056671755	0.00008823293056671755	0.10005735140486836	0.10005735140486836	0.10005735140486836	0.4196399301739539	0.4196399301739539	0.4196399301739539	3026.3278417456486	3026.3278417456486	3026.3278417456486	18.554628806495806	18.554628806495806	18.554628806495806	867.9074943067577	867.9074943067577	867.9074943067577	13.626167948018796	13.626167948018796	13.626167948018796	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999970844971882	0.09999970844971882	0.09999970844971882	0.009090933186037516	0.009090933186037516	0.009090933186037516	100	2000	200	0.7	0.00005	1.7	0.1	0.65
277	3	1	0.00013407375191006943	0.00013407375191006943	0.00013407375191006943	0.10008714793874154	0.10008714793874154	0.10008714793874154	0.41574005406557857	0.41574005406557857	0.41574005406557857	3007.253463125373	3007.253463125373	3007.253463125373	28.091818116633554	28.091818116633554	28.091818116633554	867.9074943067577	867.9074943067577	867.9074943067577	13.753989086034057	13.753989086034057	13.753989086034057	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.0999995541674295	0.0999995541674295	0.0999995541674295	0.009090945936725412	0.009090945936725412	0.009090945936725412	100	2000	200	0.7	0.00005	1.7	0.15000000000000002	0.65
278	3	1	0.00018115373161787675	0.00018115373161787675	0.00018115373161787675	0.10011774992555161	0.10011774992555161	0.10011774992555161	0.4118404861060687	0.4118404861060687	0.4118404861060687	2987.819389214103	2987.819389214103	2987.819389214103	37.8088550722685	37.8088550722685	37.8088550722685	867.9074943067577	867.9074943067577	867.9074943067577	13.884220612473964	13.884220612473964	13.884220612473964	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999939369617211	0.09999939369617211	0.09999939369617211	0.00909095919893965	0.00909095919893965	0.00909095919893965	100	2000	200	0.7	0.00005	1.7	0.2	0.65
279	3	1	0.00022954657632821628	0.00022954657632821628	0.00022954657632821628	0.10014920527461334	0.10014920527461334	0.10014920527461334	0.40794120082612656	0.40794120082612656	0.40794120082612656	2968.015218324174	2968.015218324174	2968.015218324174	47.71094051723305	47.71094051723305	47.71094051723305	867.9074943067577	867.9074943067577	867.9074943067577	14.016932231079911	14.016932231079911	14.016932231079911	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999922660504029	0.09999922660504029	0.09999922660504029	0.009090973008297306	0.009090973008297306	0.009090973008297306	100	2000	200	0.7	0.00005	1.7	0.25	0.65
280	3	1	0.0002793318159770356	0.0002793318159770356	0.0002793318159770356	0.10018156568038507	0.10018156568038507	0.10018156568038507	0.4040421674531166	0.4040421674531166	0.4040421674531166	2947.8301161049126	2947.8301161049126	2947.8301161049126	57.803491626863824	57.803491626863824	57.803491626863824	867.9074943067577	867.9074943067577	867.9074943067577	14.15219654495265	14.15219654495265	14.15219654495265	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999905242446787	0.09999905242446787	0.09999905242446787	0.009090987403611153	0.009090987403611153	0.009090987403611153	100	2000	200	0.7	0.00005	1.7	0.30000000000000004	0.65
281	3	1	0.0003305953832497948	0.0003305953832497948	0.0003305953832497948	0.10021488699911237	0.10021488699911237	0.10021488699911237	0.40014334923863215	0.40014334923863215	0.40014334923863215	2927.2527893484826	2927.2527893484826	2927.2527893484826	68.09215500507887	68.09215500507887	68.09215500507887	867.9074943067577	867.9074943067577	867.9074943067577	14.29008923208443	14.29008923208443	14.29008923208443	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999887064195193	0.09999887064195193	0.09999887064195193	0.00909100242724324	0.00909100242724324	0.00909100242724324	100	2000	200	0.7	0.00005	1.7	0.35000000000000003	0.65
282	3	1	0.0003834302633952512	0.0003834302633952512	0.0003834302633952512	0.10024922967120692	0.10024922967120692	0.10024922967120692	0.39624470269724016	0.39624470269724016	0.39624470269724016	2906.27145746196	2906.27145746196	2906.27145746196	78.58282094834024	78.58282094834024	78.58282094834024	867.9074943067577	867.9074943067577	867.9074943067577	14.43068923653021	14.43068923653021	14.43068923653021	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.0999986806972081	0.0999986806972081	0.0999986806972081	0.009091018125505402	0.009091018125505402	0.009091018125505402	100	2000	200	0.7	0.00005	1.7	0.4	0.65
283	3	1	0.0004379372246031093	0.0004379372246031093	0.0004379372246031093	0.10028465919599203	0.10028465919599203	0.10028465919599203	0.39234617674316913	0.39234617674316913	0.39234617674316913	2884.873821314509	2884.873821314509	2884.873821314509	89.28163902206568	89.28163902206568	89.28163902206568	867.9074943067577	867.9074943067577	867.9074943067577	14.574078977168803	14.574078977168803	14.574078977168803	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999848197666958	0.09999848197666958	0.09999848197666958	0.009091034549114032	0.009091034549114032	0.009091034549114032	100	2000	200	0.7	0.00005	1.7	0.45	0.65
284	3	1	0.0004942256408849729	0.0004942256408849729	0.0004942256408849729	0.10032124666657523	0.10032124666657523	0.10032124666657523	0.38844771170943854	0.38844771170943854	0.38844771170943854	2863.0470291218094	2863.0470291218094	2863.0470291218094	100.19503511841552	100.19503511841552	100.19503511841552	867.9074943067577	867.9074943067577	867.9074943067577	14.720344576318015	14.720344576318015	14.720344576318015	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999827380722508	0.09999827380722508	0.09999827380722508	0.009091051753707762	0.009091051753707762	0.009091051753707762	100	2000	200	0.7	0.00005	1.7	0.5	0.65
285	3	1	0.0005524144214790523	0.0005524144214790523	0.0005524144214790523	0.10035906937396138	0.10035906937396138	0.10035906937396138	0.3845492382312187	0.3845492382312187	0.3845492382312187	2840.777638974122	2840.777638974122	2840.777638974122	111.32973019225912	111.32973019225912	111.32973019225912	867.9074943067577	867.9074943067577	867.9074943067577	14.86957611084137	14.86957611084137	14.86957611084137	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999805544907171	0.09999805544907171	0.09999805544907171	0.009091069800438362	0.009091069800438362	0.009091069800438362	100	2000	200	0.7	0.00005	1.7	0.55	0.65
286	3	1	0.0006126330633012646	0.0006126330633012646	0.0006126330633012646	0.10039821149114582	0.10039821149114582	0.10039821149114582	0.3806506759719504	0.3806506759719504	0.3806506759719504	2818.0515775475806	2818.0515775475806	2818.0515775475806	122.69276090552984	122.69276090552984	122.69276090552984	867.9074943067577	867.9074943067577	867.9074943067577	15.021867888831844	15.021867888831844	15.021867888831844	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999782608753484	0.09999782608753484	0.09999782608753484	0.009091088756647001	0.009091088756647001	0.009091088756647001	100	2000	200	0.7	0.00005	1.7	0.6000000000000001	0.65
287	3	1	0.0006750228459866315	0.0006750228459866315	0.0006750228459866315	0.10043876484989131	0.10043876484989131	0.10043876484989131	0.37675193216682396	0.37675193216682396	0.37675193216682396	2794.8540944578717	2794.8540944578717	2794.8540944578717	134.29150245038431	134.29150245038431	134.29150245038431	867.9074943067577	867.9074943067577	867.9074943067577	15.17731875549675	15.17731875549675	15.17731875549675	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999758482367889	0.09999758482367889	0.09999758482367889	0.009091108696640518	0.009091108696640518	0.009091108696640518	100	2000	200	0.7	0.00005	1.7	0.65	0.65
288	3	1	0.0007397381927290827	0.0007397381927290827	0.0007397381927290827	0.1004808298252739	0.1004808298252739	0.1004808298252739	0.3728528999534571	0.3728528999534571	0.3728528999534571	2771.1697116182577	2771.1697116182577	2771.1697116182577	146.13369387019134	146.13369387019134	146.13369387019134	867.9074943067577	867.9074943067577	867.9074943067577	15.336032432519527	15.336032432519527	15.336032432519527	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999733066349736	0.09999733066349736	0.09999733066349736	0.009091129702585141	0.009091129702585141	0.009091129702585141	100	2000	200	0.7	0.00005	1.7	0.7000000000000001	0.65
289	3	1	0.0008069482245924493	0.0008069482245924493	0.0008069482245924493	0.1005245163459851	0.1005245163459851	0.1005245163459851	0.36895345645381156	0.36895345645381156	0.36895345645381156	2746.982166845781	2746.982166845781	2746.982166845781	158.22746625642944	158.22746625642944	158.22746625642944	867.9074943067577	867.9074943067577	867.9074943067577	15.498117895965589	15.498117895965589	15.498117895965589	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999706250542771	0.09999706250542771	0.09999706250542771	0.009091151865538737	0.009091151865538737	0.009091151865538737	100	2000	200	0.7	0.00005	1.7	0.75	0.65
290	3	1	0.0008768385414321613	0.0008768385414321613	0.0008768385414321613	0.1005699450519309	0.1005699450519309	0.1005699450519309	0.36505346056430277	0.36505346056430277	0.36505346056430277	2722.274350815296	2722.274350815296	2722.274350815296	170.5813742716719	170.5813742716719	170.5813742716719	867.9074943067577	867.9074943067577	867.9074943067577	15.663689798765674	15.663689798765674	15.663689798765674	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999677912588312	0.09999677912588312	0.09999677912588312	0.009091175286647027	0.009091175286647027	0.009091175286647027	100	2000	200	0.7	0.00005	1.7	0.8	0.65
291	3	1	0.0009496132692954913	0.0009496132692954913	0.0009496132692954913	0.10061724862504207	0.10061724862504207	0.10061724862504207	0.36115275040234157	0.36115275040234157	0.36115275040234157	2697.0282362839926	2697.0282362839926	2697.0282362839926	183.2044315373239	183.2044315373239	183.2044315373239	867.9074943067577	867.9074943067577	867.9074943067577	15.832868944996141	15.832868944996141	15.832868944996141	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.0999964791624271	0.0999964791624271	0.0999964791624271	0.009091200078534723	0.009091200078534723	0.009091200078534723	100	2000	200	0.7	0.00005	1.7	0.8500000000000001	0.65
292	3	1	0.0010254974224945855	0.0010254974224945855	0.0010254974224945855	0.10066657332462148	0.10066657332462148	0.10066657332462148	0.3572511403467777	0.3572511403467777	0.3572511403467777	2671.224798290691	2671.224798290691	2671.224798290691	196.10615053397456	196.10615053397456	196.10615053397456	867.9074943067577	867.9074943067577	867.9074943067577	16.00578282463907	16.00578282463907	16.00578282463907	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999616109413455	0.09999616109413455	0.09999616109413455	0.009091226366929312	0.009091226366929312	0.009091226366929312	100	2000	200	0.7	0.00005	1.7	0.9	0.65
293	3	1	0.0011047396389101515	0.0011047396389101515	0.0011047396389101515	0.1007180807652916	0.1007180807652916	0.1007180807652916	0.35334841759633245	0.35334841759633245	0.35334841759633245	2644.8439237631073	2644.8439237631073	2644.8439237631073	209.29658779776634	209.29658779776634	209.29658779776634	867.9074943067577	867.9074943067577	867.9074943067577	16.18256621932167	16.18256621932167	16.18256621932167	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999582321857853	0.09999582321857853	0.09999582321857853	0.009091254292563883	0.009091254292563883	0.009091254292563883	100	2000	200	0.7	0.00005	1.7	0.9500000000000001	0.65
294	3	1	0.0011876153600620914	0.0011876153600620914	0.0011876153600620914	0.10077194998404036	0.10077194998404036	0.10077194998404036	0.34944433815337145	0.34944433815337145	0.34944433815337145	2617.864308627752	2617.864308627752	2617.864308627752	222.78639536544418	222.78639536544418	222.78639536544418	867.9074943067577	867.9074943067577	867.9074943067577	16.363361891802935	16.363361891802935	16.363361891802935	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999546362475147	0.09999546362475147	0.09999546362475147	0.009091284013416146	0.009091284013416146	0.009091284013416146	100	2000	200	0.7	0.00005	1.7	1.	0.65
