"i"	"xct"	"nStableState"	"rosmax"	"rosmd"	"rosmin"	"camax"	"camd"	"camin"	"nadphmax"	"nadphmd"	"nadphmin"	"gshmax"	"gshmd"	"gshmin"	"gssgmax"	"gssgmd"	"gssgmin"	"cysmax"	"cysmd"	"cysmin"	"cys2max"	"cys2md"	"cys2min"	"glumax"	"glumd"	"glumin"	"pptaseRedmax"	"pptaseRedmd"	"pptaseRedmin"	"rtkPhosmax"	"rtkPhosmd"	"rtkPhosmin"	"glc"	"gln"	"cys2o"	"switchNadphRed"	"kGshPro"	"kGshRed"	"foldkRosDeg"	"foldkGshOx"
390	3	3	0.6438071089337223	0.09190537210632631	0.003146641095464098	0.7438071089337223	0.1919053721063263	0.10314664109546409	0.2977693577107173	0.18953964037948393	0.17620870658329627	2194.1037121095155	557.7969298575072	217.20730146643072	1423.1148989461046	1252.8200847505666	434.6666936245624	867.9074943067577	867.9074943067577	867.9074943067577	32.45063355335487	30.16827590680662	19.20306444627621	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09998566070568148	0.09837905813718313	0.07713655835209744	0.011476239352479881	0.009226874796551827	0.009092094311057257	100	2000	200	0.7	0.00005	1.7	0.55	0.9
391	3	3	0.6232718249482928	0.11033119297951033	0.002615874079962577	0.7232718249482928	0.21033119297951033	0.10261587407996259	0.30897261625511657	0.18760465301824839	0.17633567758568106	2298.010190720614	511.363289055232	220.69416745664822	1421.371465950996	1276.036905151704	382.7134543190132	867.9074943067577	867.9074943067577	867.9074943067577	32.42726738306702	30.479436806340708	18.506766831154362	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09998861808205256	0.09788797948808031	0.07797792198167562	0.011366488062860634	0.009268873184435549	0.009091849842626358	100	2000	200	0.7	0.00005	1.7	0.6000000000000001	0.9
392	3	3	0.6040087614896597	0.12842705177281522	0.002244547348177628	0.7040087614896596	0.22842705177281522	0.10224454734817762	0.31832643295865026	0.1861394664791851	0.17646072666321264	2379.1612933176275	475.56113867839105	224.12334918328597	1419.6568750876772	1293.9379803401246	342.13790302050637	867.9074943067577	867.9074943067577	867.9074943067577	32.40428776630015	30.719354011281624	17.9629574368018	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999056669415621	0.09737047418056838	0.07877127120601662	0.011264905711209682	0.009313547394028157	0.009091688769825476	100	2000	200	0.7	0.00005	1.7	0.65	0.9
393	3	3	0.5856966915288407	0.14631123123205622	0.0019689736927609447	0.6856966915288407	0.2463112312320562	0.10196897369276095	0.32627750376126236	0.18497619252720932	0.17658538134422927	2444.4839816635517	446.73237848478726	227.536881694862	1417.950108831889	1308.3523604369266	309.47655884754425	867.9074943067577	867.9074943067577	867.9074943067577	32.38141301798107	30.912541166096645	17.525217339008165	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999194588664048	0.09682872115539881	0.07952872138742033	0.011169599928414818	0.009360778535814787	0.009091574768852773	100	2000	200	0.7	0.00005	1.7	0.7000000000000001	0.9
394	3	3	0.5680587605332884	0.1640897235616915	0.0017557219754213316	0.6680587605332884	0.26408972356169147	0.10175572197542133	0.3331300079436172	0.18401973229324695	0.17671120689480543	2498.2795730094704	422.7559246383635	230.97759321506808	1416.229753071786	1320.3405873601384	282.5787631745849	867.9074943067577	867.9074943067577	867.9074943067577	32.35835613781473	31.07321206800286	17.164722570453552	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999297276967815	0.09626359655143991	0.0802608967784909	0.011078994732947297	0.00941056045958243	0.009091489890849382	100	2000	200	0.7	0.00005	1.7	0.75	0.9
395	3	3	0.5508384827333123	0.18188086590788688	0.001585449043923881	0.6508384827333122	0.28188086590788686	0.10158544904392389	0.3391022146711425	0.1832108900686864	0.17683994738068065	2543.391223185218	402.2845786440948	234.49294617152574	1414.4720765935572	1330.5762603572728	260.02293808671106	867.9074943067577	867.9074943067577	867.9074943067577	32.33479907080013	31.21039455734016	16.862420588407275	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999376678583682	0.09567437122681247	0.08097780991776929	0.010991691280586493	0.00946303241164943	0.009091424261767928	100	2000	200	0.7	0.00005	1.7	0.8	0.9
396	3	3	0.5337760809948151	0.1998346279572302	0.0014461422993411466	0.6337760809948151	0.2998346279572302	0.10144614229934115	0.3443563696474162	0.18250994634336898	0.17697372039239984	2581.7851377806373	384.3973279768696	238.14029759395737	1412.6484008823413	1339.5198856908853	240.82598078900136	867.9074943067577	867.9074943067577	867.9074943067577	32.31035745627429	31.33026051899296	16.605135465041283	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999439898665635	0.0950582561655455	0.08168976688669906	0.010906342484605714	0.00951852844791418	0.009091372008144817	100	2000	200	0.7	0.00005	1.7	0.8500000000000001	0.9
397	3	3	0.5165784555998255	0.21815764435695495	0.0013299270617618264	0.6165784555998255	0.3181576443569549	0.10132992706176183	0.34901626028441507	0.18188827317332065	0.1771153348973856	2614.869304882959	368.4176085329394	241.9954455982387	1410.7208268802008	1347.5097454128504	224.28389723784048	867.9074943067577	867.9074943067577	867.9074943067577	32.28452335625277	31.437343741212143	16.38343199708083	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999491424132598	0.0944095595233858	0.08240855896549475	0.010821508431631306	0.009577667069613667	0.009091329420976922	100	2000	200	0.7	0.00005	1.7	0.9	0.9
398	3	3	0.49887014238718824	0.23715774487368335	0.0012314154592608208	0.5988701423871883	0.33715774487368333	0.10123141545926083	0.35317828979538196	0.18132336490882625	0.1772688908827212	2643.680664817048	353.80197243190406	246.16871402595729	1408.6341926663415	1354.817563463368	209.87821727079603	867.9074943067577	867.9074943067577	867.9074943067577	32.25655746911728	31.535285974426777	16.190361444804598	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999534225854319	0.09371797096139176	0.08314945144580367	0.010735436274488652	0.009641530688758294	0.009091294044519704	100	2000	200	0.7	0.00005	1.7	0.9500000000000001	0.9
399	3	3	0.48009273389415275	0.2573407361392559	0.0011467906448985766	0.5800927338941527	0.3573407361392559	0.10114679064489858	0.35691881142631265	0.1807949920241554	0.17744109615515538	2669.000856900101	340.0489352048474	250.84023139321917	1406.2984339827105	1361.6940820768964	197.2181212292695	867.9074943067577	867.9074943067577	867.9074943067577	32.22525271848668	31.627447764046494	16.020685890426087	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999570348068698	0.09296466129002852	0.0839353010056569	0.010645625119567978	0.009712070019666483	0.00909126418901971	100	2000	200	0.7	0.00005	1.7	1.	0.9
400	3	0	"ros"	"Median[ros]"	"ros"	"ca"	"Median[ca]"	"ca"	"nadph"	"Median[nadph]"	"nadph"	"gsh"	"Median[gsh]"	"gsh"	"gssg"	"Median[gssg]"	"gssg"	"cys"	"Median[cys]"	"cys"	"cys2"	"Median[cys2]"	"cys2"	"glu"	"Median[glu]"	"glu"	"pptaseRed"	"Median[pptaseRed]"	"pptaseRed"	"rtkPhos"	"Median[rtkPhos]"	"rtkPhos"	100	2000	200	0.7	0.00005	1.7	0.	0.9500000000000001
401	3	1	1.344789184915877	1.344789184915877	1.344789184915877	1.4447891849158772	1.4447891849158772	1.4447891849158772	0.17369399202190772	0.17369399202190772	0.17369399202190772	147.0981357338209	147.0981357338209	147.0981357338209	1458.1694818124097	1458.1694818124097	1458.1694818124097	867.9074943067577	867.9074943067577	867.9074943067577	32.92044877133093	32.92044877133093	32.92044877133093	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.05224081065073777	0.05224081065073777	0.05224081065073777	0.01606662878495376	0.01606662878495376	0.01606662878495376	100	2000	200	0.7	0.00005	1.7	0.05	0.9500000000000001
402	3	1	1.1012636888565093	1.1012636888565093	1.1012636888565093	1.2012636888565094	1.2012636888565094	1.2012636888565094	0.17423514222979494	0.17423514222979494	0.17423514222979494	162.35606303999592	162.35606303999592	162.35606303999592	1450.5405181593221	1450.5405181593221	1450.5405181593221	867.9074943067577	867.9074943067577	867.9074943067577	32.818202419255464	32.818202419255464	32.818202419255464	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.05958404800361536	0.05958404800361536	0.05958404800361536	0.014371109883518756	0.014371109883518756	0.014371109883518756	100	2000	200	0.7	0.00005	1.7	0.1	0.9500000000000001
403	3	1	0.9801671330702919	0.9801671330702919	0.9801671330702919	1.0801671330702918	1.0801671330702918	1.0801671330702918	0.17457759768499762	0.17457759768499762	0.17457759768499762	171.96284832780745	171.96284832780745	171.96284832780745	1445.7371255154164	1445.7371255154164	1445.7371255154164	867.9074943067577	867.9074943067577	867.9074943067577	32.753825474003314	32.753825474003314	32.753825474003314	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.0636947653690902	0.0636947653690902	0.0636947653690902	0.013569484820144771	0.013569484820144771	0.013569484820144771	100	2000	200	0.7	0.00005	1.7	0.15000000000000002	0.9500000000000001
404	3	1	0.9018164353442604	0.9018164353442604	0.9018164353442604	1.0018164353442605	1.0018164353442605	1.0018164353442605	0.17483557464304683	0.17483557464304683	0.17483557464304683	179.17493374823025	179.17493374823025	179.17493374823025	1442.1310828052049	1442.1310828052049	1442.1310828052049	867.9074943067577	867.9074943067577	867.9074943067577	32.705495880455146	32.705495880455146	32.705495880455146	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.06651960592750197	0.06651960592750197	0.06651960592750197	0.013068546131137214	0.013068546131137214	0.013068546131137214	100	2000	200	0.7	0.00005	1.7	0.2	0.9500000000000001
405	3	1	0.8445949129307896	0.8445949129307896	0.8445949129307896	0.9445949129307896	0.9445949129307896	0.9445949129307896	0.17504659241959672	0.17504659241959672	0.17504659241959672	185.05840775661255	185.05840775661255	185.05840775661255	1439.1893458010138	1439.1893458010138	1439.1893458010138	867.9074943067577	867.9074943067577	867.9074943067577	32.66606957157213	32.66606957157213	32.66606957157213	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.06866275242168352	0.06866275242168352	0.06866275242168352	0.012712496946958451	0.012712496946958451	0.012712496946958451	100	2000	200	0.7	0.00005	1.7	0.25	0.9500000000000001
406	3	1	0.7997269019129419	0.7997269019129419	0.7997269019129419	0.8997269019129419	0.8997269019129419	0.8997269019129419	0.17522790493776733	0.17522790493776733	0.17522790493776733	190.10233859586086	190.10233859586086	190.10233859586086	1436.6673803813896	1436.6673803813896	1436.6673803813896	867.9074943067577	867.9074943067577	867.9074943067577	32.63226920550108	32.63226920550108	32.63226920550108	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.07038871362878932	0.07038871362878932	0.07038871362878932	0.01243955718233901	0.01243955718233901	0.01243955718233901	100	2000	200	0.7	0.00005	1.7	0.30000000000000004	0.9500000000000001
407	3	1	0.7628421556268514	0.7628421556268514	0.7628421556268514	0.8628421556268514	0.8628421556268514	0.8628421556268514	0.1753889746999885	0.1753889746999885	0.1753889746999885	194.5743893371842	194.5743893371842	194.5743893371842	1434.431355010728	1434.431355010728	1434.431355010728	867.9074943067577	867.9074943067577	867.9074943067577	32.60230111970403	32.60230111970403	32.60230111970403	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.07183614838786984	0.07183614838786984	0.07183614838786984	0.012219538916475023	0.012219538916475023	0.012219538916475023	100	2000	200	0.7	0.00005	1.7	0.35000000000000003	0.9500000000000001
408	3	1	0.7314684800404477	0.7314684800404477	0.7314684800404477	0.8314684800404477	0.8314684800404477	0.8314684800404477	0.17553561451661534	0.17553561451661534	0.17553561451661534	198.63866014954394	198.63866014954394	198.63866014954394	1432.399219604548	1432.399219604548	1432.399219604548	867.9074943067577	867.9074943067577	867.9074943067577	32.575065646885754	32.575065646885754	32.575065646885754	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.07308655325260804	0.07308655325260804	0.07308655325260804	0.012035641880097016	0.012035641880097016	0.012035641880097016	100	2000	200	0.7	0.00005	1.7	0.4	0.9500000000000001
409	3	3	0.7040776233756643	0.0437226569168288	0.006380870585734511	0.8040776233756642	0.14372265691682878	0.10638087058573452	0.2562712934333338	0.19891861672485822	0.17567170337128984	1730.073629030478	770.0618469957959	202.40442992519382	1430.5163347167231	1146.687626181422	666.681735164081	867.9074943067577	867.9074943067577	867.9074943067577	32.54983048783762	28.74584722331123	22.3126206983174	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09996313152256142	0.09943542444475878	0.0741918563999688	0.011877633333672054	0.009137808941425397	0.009093957094108653	100	2000	200	0.7	0.00005	1.7	0.45	0.9500000000000001
410	3	3	0.6796596841295497	0.06326929862640303	0.004368221600084809	0.7796596841295497	0.16326929862640302	0.10436822160008481	0.27569890435079497	0.1934353529751873	0.17580000872960516	1964.7031526586402	648.4639348042746	205.94947981890596	1428.743809769867	1207.4865822771828	549.3669733500001	867.9074943067577	867.9074943067577	867.9074943067577	32.526074415844086	29.560698591527153	20.740322416985656	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.0999777714480594	0.09903374799435258	0.07518724524239909	0.011738846550965633	0.009171472304628062	0.009092746532623486	100	2000	200	0.7	0.00005	1.7	0.5	0.9500000000000001
411	3	3	0.6575105551879081	0.08153808060863894	0.0033722156535985317	0.7575105551879081	0.18153808060863894	0.10337221565359853	0.2904392086180818	0.19028420876925445	0.17592262559860625	2121.7808138007	575.4126359715608	209.33252575336093	1427.0522868026396	1244.0122316935397	470.8281427789701	867.9074943067577	867.9074943067577	867.9074943067577	32.50340396403496	30.05022961826083	19.687714318779435	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09998410919846401	0.09860276269407794	0.07609778990999085	0.011614699994569308	0.009207868890194721	0.009092222570039834	100	2000	200	0.7	0.00005	1.7	0.55	0.9500000000000001
412	3	3	0.6371161763453373	0.0992005929498967	0.0027633485792563084	0.7371161763453373	0.1992005929498967	0.1027633485792563	0.3023443225819092	0.1881382410895436	0.17604123324560325	2237.4652028377645	524.2631102242233	212.60047160985906	1425.4183138743906	1269.5869945672084	412.98594826043785	867.9074943067577	867.9074943067577	867.9074943067577	32.48150482033726	30.3929925842332	18.91249062464558	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09998765117180558	0.09814294798843662	0.07694215341472736	0.011501900524936935	0.009247019973109361	0.009091929769806212	100	2000	200	0.7	0.00005	1.7	0.6000000000000001	0.9500000000000001
413	3	3	0.6180848353525825	0.11648569798585698	0.002348656532199178	0.7180848353525825	0.21648569798585698	0.10234865653219918	0.3122530332142594	0.1865468434088835	0.1761572593935182	2327.0237263060417	485.5719280526123	215.79303250083868	1423.8220334289008	1288.932585653014	368.2066865262993	867.9074943067577	867.9074943067577	867.9074943067577	32.460110846022715	30.652269755709394	18.312341460336064	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.0999899080551671	0.09765726275386345	0.07773481772800507	0.011397983444841634	0.00928873700129547	0.009091743212463048	100	2000	200	0.7	0.00005	1.7	0.65	0.9500000000000001
414	3	3	0.6001048728469786	0.13351492180247032	0.0020464342335648755	0.7001048728469785	0.23351492180247033	0.10204643423356487	0.3206625356452039	0.1853018768690473	0.17627199694758425	2398.6898104208562	454.8401124105366	218.94600353256791	1422.245547913036	1304.2984934740518	332.37364446889205	867.9074943067577	867.9074943067577	867.9074943067577	32.43898217109034	30.85820965691644	17.83209302807963	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999146926105781	0.09714828458064373	0.07848750996656016	0.011301029946236534	0.009332860567145744	0.009091614165336433	100	2000	200	0.7	0.00005	1.7	0.7000000000000001	0.9500000000000001
415	3	3	0.5829162909857034	0.15037942862940923	0.001815614951936695	0.6829162909857034	0.2503794286294092	0.1018156149519367	0.32790379822519033	0.1842903452439849	0.17638669926331008	2457.45469520599	429.564870190534	222.09390616538016	1420.67159659663	1316.936114584053	302.991202076325	867.9074943067577	867.9074943067577	867.9074943067577	32.41788746048941	31.027583993480043	17.438298053254755	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999261235283707	0.09661766808004156	0.07921018677240411	0.011209482192333396	0.009379308495560658	0.00909151968126891	100	2000	200	0.7	0.00005	1.7	0.75	0.9500000000000001
416	3	3	0.5662898114337058	0.1671682397447758	0.0016331437171206442	0.6662898114337058	0.26716823974477577	0.10163314371712064	0.3342115420129097	0.18344414008262935	0.17650267271840145	2506.5685945461196	408.20652969420877	225.27253441765333	1419.0822824704935	1327.6152848322158	278.4342524062603	867.9074943067577	867.9074943067577	867.9074943067577	32.39658685150909	31.170710406282595	17.10917621757151	1906.0280554150588	1906.0280554150588	1906.0280554150588	0.09999348496857081	0.09606592016415468	0.07991178549335896	0.011122012476038104	0.009428099039279852	0.009091447555150536	100	2000	200	0.7	0.00005	1.7	0.8	0.9500000000000001
